subscriber,income,age,var1,gender,house_type,lastVisit,product02
1369,144769.7,65.51263,0.0952805,f,OWNER,9/7/2012 17:12,Nee
1370,152889.3,39.15462,0.2874494,f,OWNER,9/7/2012 19:05,Ja
1371,40341.26,32.03647,0.286121,m,OWNER,9/8/2012 3:55,Nee
1372,65668.86,49.73006,-1.135236,f,RENTAL,9/8/2012 5:58,Nee
1373,242441.6,50.46509,0.1345246,f,OWNER,9/8/2012 16:24,Nee
1374,182057.9,67.48891,0.5261102,f,OWNER,9/8/2012 18:03,Nee
1375,255151.2,84.79106,0.2223314,f,OWNER,9/8/2012 20:04,Ja
1376,46570.35,36.80417,0.1020419,m,OWNER,9/9/2012 1:20,Nee
1377,14694.72,34.0255,-0.639427,m,RENTAL,9/9/2012 8:06,Ja
1378,173025.7,36.89826,1.076505,m,OWNER,9/9/2012 9:15,Nee
1379,178679.6,65.32071,-0.4732832,f,RENTAL,9/9/2012 12:36,Nee
1380,144652.1,49.60566,0.9286266,f,OWNER,9/9/2012 19:33,Nee
1381,131081.8,56.13604,0.2595541,f,OWNER,9/10/2012 12:14,Nee
1382,249176.4,32.66439,0.7669267,f,OWNER,9/10/2012 16:14,Ja
1383,258162.5,49.09193,-0.2561386,f,RENTAL,9/10/2012 19:16,Ja
1384,45328.52,43.24011,-0.2100368,m,RENTAL,9/11/2012 3:19,Nee
1385,73040.48,34.86236,0.6867368,m,OWNER,9/11/2012 8:51,Nee
1386,NA,NA,-1.69279678,m,NA,9/11/2012 17:43,Nee
1387,28284.77659,52.51602598,-1.69279678,m,RENTAL,9/11/2012 17:43,Nee
1388,288009.4,75.78761,-0.5184001,f,RENTAL,9/11/2012 18:53,Ja
1389,84375.22165,23.82746435,2.1036745,m,OWNER,9/12/2012 17:19,Nee
1390,73315.44,30.90496,0.7555254,m,OWNER,9/13/2012 7:32,Nee
1391,227119.7,58.93745,-0.2495848,f,RENTAL,9/13/2012 9:29,Nee
1392,77002.79,27.02663,1.712178,m,OWNER,9/13/2012 19:21,Nee
1393,NA,NA,-0.2519385,m,RENTAL,9/13/2012 21:11,Nee
1394,105534.8,46.40684,-0.2519385,m,RENTAL,9/13/2012 21:11,Nee
1395,219605.2,48.91129,-0.1113302,f,RENTAL,9/14/2012 4:30,Nee
1396,168085.2,74.25099,0.2506728,f,OWNER,9/14/2012 7:24,Nee
1397,48987.91,38.10968,-0.01416102,m,RENTAL,9/14/2012 8:56,Nee
1398,227360.3,27.14424,1.220739,f,OWNER,9/14/2012 12:19,Ja
1399,38756.44602,39.63416246,0.121517945,m,OWNER,9/14/2012 15:08,Nee
1400,49014.9,23.95612,1.416681,m,OWNER,9/14/2012 19:25,Nee
1401,120014.9,66.63238,-1.34931,f,RENTAL,9/14/2012 21:32,Nee
1402,190238.4,45.15372,0.7332778,f,OWNER,9/15/2012 11:02,Nee
1403,222899.7,79.14453,NA,m,RENTAL,9/15/2012 19:24,Nee
1404,222899.7,79.14453,-1.498792,m,RENTAL,9/15/2012 19:24,Nee
1405,65424.81,29.27105,-0.5024034,f,RENTAL,9/16/2012 11:09,Ja
1406,373446.9,80.59252,0.9555751,f,OWNER,9/16/2012 17:46,Ja
1407,140049.1,64.67472,-0.6254481,f,RENTAL,9/16/2012 18:24,Ja
1408,89614.27,72.65221,-1.323103,f,RENTAL,9/16/2012 20:33,Nee
1409,112281.2,23.02678,3.625764,m,OWNER,9/17/2012 5:07,Ja
1410,117825.8,52.19682,-0.9359719,f,RENTAL,9/17/2012 10:01,Nee
1411,119373.5,34.56317,1.679164,f,OWNER,9/17/2012 17:39,Nee
1412,112639.5,25.84487,2.00022,m,OWNER,9/17/2012 23:58,Ja
1413,88495.77,54.7324,-0.9897233,f,RENTAL,9/18/2012 0:32,Nee
1414,79331.14,58.27561,-1.807691,f,RENTAL,9/18/2012 1:42,Nee
1415,105479.2,56.9225,-1.123046,f,RENTAL,9/18/2012 2:32,Nee
1416,20782.15418,40.3733757,-0.545856078,m,RENTAL,9/18/2012 3:45,Nee
1417,90150.29859,59.9835187,-1.077214341,NA,NA,9/18/2012 4:26,Ja
1418,90150.29859,59.9835187,-1.077214341,m,RENTAL,9/18/2012 4:26,Ja
1419,143445.8335,35.28007913,1.034190947,m,OWNER,9/18/2012 6:42,Ja
1420,371497.6,90.66763,0.4331864,f,OWNER,9/18/2012 18:14,Ja
1421,286831.8,69.41094,-0.4610076,f,RENTAL,9/19/2012 7:55,Ja
1422,149355.9,48.49455,-0.4515732,f,RENTAL,9/19/2012 12:19,Nee
1423,315387.3,63.49297,-1.691178,f,RENTAL,9/19/2012 12:47,Ja
1424,79956.05229,43.95376897,0.066268115,m,OWNER,9/19/2012 13:41,Nee
1425,71465.23,38.96589,0.1922472,m,OWNER,9/19/2012 17:55,Nee
1426,179205.6,56.08621,0.6267344,f,OWNER,9/19/2012 18:01,Nee
1427,113901.8,58.14747,NA,m,NA,9/19/2012 21:44,Nee
1428,113901.8,58.14747,-1.089592,m,RENTAL,9/19/2012 21:44,Nee
1429,110556.3,58.2374,-0.7958984,f,RENTAL,9/19/2012 23:01,Ja
1430,142902.8,48.4734,0.6470486,f,OWNER,9/20/2012 2:18,Nee
1431,150598.5,31.11708,0.6237543,f,OWNER,9/20/2012 7:19,Nee
1432,196773,77.11246,-0.5405185,f,RENTAL,9/20/2012 21:09,Nee
1433,232393.7,87.67526,-1.497725,f,RENTAL,9/20/2012 21:27,Nee
1434,111268.6,61.86108,-0.8250689,m,RENTAL,9/20/2012 23:32,Nee
1435,111268.6,61.86108,-0.8250689,m,RENTAL,9/20/2012 23:32,Nee
1436,41739,79.28618,-5.711662,f,RENTAL,9/21/2012 1:38,Nee
1437,248725.7,84.77937,-1.13866,f,RENTAL,9/21/2012 7:31,Nee
1438,20651.37,30.01941,-0.1519423,m,RENTAL,9/21/2012 10:37,Nee
1439,65349.8,40.25287,-0.1903104,m,RENTAL,9/21/2012 12:29,Ja
1440,262242.5,58.51014,2.248462,f,OWNER,9/21/2012 12:46,Nee
1441,50140.06,44.34761,-0.5819955,m,RENTAL,9/21/2012 15:07,Ja
1442,232553.2,35.72861,1.983908,f,OWNER,9/21/2012 16:29,Nee
1443,82273.38,24.94,1.834406,m,OWNER,9/22/2012 9:51,Ja
1444,13652.57,28.28356,-0.1677557,m,RENTAL,9/22/2012 19:02,Nee
1445,NA,64.88524,NA,NA,NA,9/23/2012 6:03,Nee
1446,183979.9,64.88524,-0.6988166,m,RENTAL,9/23/2012 6:03,Nee
1447,51765.45,33.59181,0.5814475,m,OWNER,9/23/2012 11:15,Nee
1448,22096.61,37.71208,-0.6585682,m,RENTAL,9/23/2012 13:19,Nee
1449,27107.26,33.47541,-0.02074372,m,RENTAL,9/23/2012 18:08,Ja
1450,23730.93239,21.80951248,1.583538631,m,OWNER,9/23/2012 19:41,Nee
1451,341244.6,48.23202,0.8378498,f,OWNER,9/24/2012 0:21,Ja
1452,238902.3,28.46312,0.09505372,f,OWNER,9/24/2012 6:34,Nee
1453,124514.7,68.10884,-1.727273,f,RENTAL,9/24/2012 20:40,Nee
1454,46930.8466,39.53791591,0.006632283,m,OWNER,9/25/2012 4:22,Ja
1455,60363.51,33.76662,0.4579782,m,OWNER,9/25/2012 4:27,Nee
1456,44978.91115,29.95985588,0.688030929,m,OWNER,9/25/2012 9:47,Nee
1457,174472.4,47.69949,-1.110373,f,RENTAL,9/25/2012 12:34,Ja
1458,11835.35,30.12495,0.008153659,m,OWNER,9/25/2012 15:56,Ja
1459,138572.5,37.6913,0.2063929,f,OWNER,9/26/2012 16:17,Ja
1460,234306.5,89.1551,-2.87869,f,RENTAL,9/26/2012 21:24,Ja
1461,226814.6,83.3028,0.00310081,f,OWNER,9/27/2012 12:22,Nee
1462,132449.2778,59.78343188,-1.021714811,m,RENTAL,9/27/2012 13:45,Nee
1463,132449.2778,59.78343188,-1.021714811,m,RENTAL,9/27/2012 13:45,Nee
1464,5861.114,35.21065,-1.476263,m,RENTAL,9/28/2012 15:54,Nee
1465,200748.6,42.05791,0.2266624,f,OWNER,9/28/2012 16:40,Ja
1466,NA,47.30366,NA,NA,RENTAL,9/28/2012 18:20,Nee
1467,130387.1,47.30366,-0.2349626,m,RENTAL,9/28/2012 18:20,Nee
1468,281646,85.93644,0.04132641,f,OWNER,9/28/2012 19:02,Nee
1469,295115.3,52.25583,0.6670909,f,OWNER,9/28/2012 22:24,Ja
1470,39394.23,42.72881,-0.925594,f,RENTAL,9/29/2012 2:06,Ja
1471,415633.1,48.44763,1.621347,f,OWNER,9/29/2012 6:31,Ja
1472,295964.7,38.82172,-0.4410014,f,RENTAL,9/29/2012 7:53,Ja
1473,207465.2,87.35113,-3.783308,f,RENTAL,9/29/2012 14:03,Nee
1474,295613.4,83.08041,-0.9072344,f,RENTAL,9/30/2012 0:53,Ja
1475,217269.1,46.07791,1.092998,f,OWNER,9/30/2012 1:55,Ja
1476,31549.92,40.9229,-0.6487228,m,RENTAL,9/30/2012 6:52,Nee
1477,74445.35,35.20849,0.6704203,m,OWNER,9/30/2012 13:06,Nee
1478,30012.09,32.8693,0.03196982,m,OWNER,10/1/2012 0:01,Ja
1479,89937.57,34.18476,0.7419549,m,OWNER,10/1/2012 0:15,Nee
1480,15786.36,29.12276,-0.08681949,m,RENTAL,10/1/2012 4:24,Nee
1481,NA,NA,-3.818655,m,RENTAL,10/1/2012 5:11,Nee
1482,11670.09,61.51348,-3.818655,m,RENTAL,10/1/2012 5:11,Nee
1483,66504.39,41.58274,-0.1796018,m,RENTAL,10/1/2012 7:07,Nee
1484,121426,39.54698,-0.1406061,f,RENTAL,10/1/2012 8:55,Nee
1485,106598.6,32.09885,1.086741,m,OWNER,10/1/2012 17:42,Nee
1486,227212,44.07228,0.1939244,f,OWNER,10/1/2012 19:57,Nee
1487,143716.7,59.06618,0.4659452,f,OWNER,10/1/2012 23:24,Nee
1488,65149.15168,53.21351777,NA,m,NA,10/2/2012 0:35,Nee
1489,65149.15168,53.21351777,-1.121494073,m,RENTAL,10/2/2012 0:35,Nee
1490,214360.8,50.2311,0.555746,f,OWNER,10/2/2012 5:16,Ja
1491,38707.25,27.02493,0.7849014,m,OWNER,10/2/2012 9:32,Nee
1492,117985.6,32.90008,1.29228,m,OWNER,10/2/2012 18:49,Ja
1493,98789.04,65.17199,-0.07061749,f,RENTAL,10/3/2012 9:52,Nee
1494,44244.32,21.53078,1.920742,m,OWNER,10/3/2012 17:00,Nee
1495,94295.89,40.08726,0.07692679,f,OWNER,10/4/2012 2:46,Nee
1496,262788.3,79.71521,-1.046055,f,RENTAL,10/4/2012 4:33,Ja
1497,267534.5,76.8395,-1.03828,f,RENTAL,10/4/2012 5:49,Nee
1498,56902,34.95499,0.3191638,m,OWNER,10/4/2012 16:33,Nee
1499,53736.85,63.66936,-1.100735,f,RENTAL,10/4/2012 19:09,Ja
1500,102921.7,36.38806,0.7447327,m,OWNER,10/4/2012 23:05,Nee
1501,65813.61,45.82392,NA,m,NA,10/5/2012 20:51,Nee
1502,65813.61,45.82392,-0.2168923,m,RENTAL,10/5/2012 20:51,Nee
1503,34265.16,55.87173,-1.238527,f,RENTAL,10/6/2012 7:01,Nee
1504,206894.3,49.96713,-0.7673477,f,RENTAL,10/6/2012 10:06,Ja
1505,65507.69,26.51764,1.328677,m,OWNER,10/6/2012 19:19,Nee
1506,4729.439,33.17447,-0.6999355,m,RENTAL,10/6/2012 23:19,Ja
1507,207164.2,32.10899,0.5171639,f,OWNER,10/7/2012 2:04,Nee
1508,139041.6,50.05325,NA,m,NA,10/7/2012 11:22,Nee
1509,139041.6,50.05325,-0.2403506,m,RENTAL,10/7/2012 11:22,Nee
1510,184013.5,50.62452,3.126796,f,OWNER,10/7/2012 14:57,Nee
1511,44837.96466,27.1416455,1.303541353,m,OWNER,10/7/2012 21:38,Nee
1512,15334.78,NA,-2.239907,m,RENTAL,10/8/2012 5:00,Nee
1513,15334.78,51.8316,-2.239907,m,RENTAL,10/8/2012 5:00,Nee
1514,226186.1,66.19966,0.1565607,f,OWNER,10/9/2012 2:29,Nee
1515,107114.5,65.62706,0.492941,f,OWNER,10/9/2012 2:58,Nee
1516,50025.33,44.2993,-0.6536642,m,RENTAL,10/9/2012 8:52,Ja
1517,NA,51.11309,-0.6279611,m,RENTAL,10/9/2012 12:22,Nee
1518,75272.95,51.11309,-0.6279611,m,RENTAL,10/9/2012 12:22,Nee
1519,42711.52,NA,NA,m,RENTAL,10/9/2012 15:36,Nee
1520,42711.52,72.78569,-4.684278,m,RENTAL,10/9/2012 15:36,Nee
1521,16131.93747,31.56695101,-0.015120092,m,RENTAL,10/9/2012 21:42,Ja
1522,149958.5,49.36882,-1.490804,f,RENTAL,10/10/2012 1:49,Nee
1523,NA,NA,-1.512291569,m,RENTAL,10/10/2012 11:16,Nee
1524,30363.31184,48.99746967,-1.512291569,m,RENTAL,10/10/2012 11:16,Nee
1525,24177.4661,44.6060185,-1.015381801,m,RENTAL,10/10/2012 11:52,Nee
1526,170706.1,43.77653,-1.906526,f,RENTAL,10/10/2012 22:59,Ja
1527,52634.43,50.27983,-0.6626913,m,RENTAL,10/11/2012 4:06,Ja
1528,52634.43,50.27983,-0.6626913,m,RENTAL,10/11/2012 4:06,Ja
1529,50260.96,33.99754,0.1609846,m,OWNER,10/11/2012 11:50,Ja
1530,19048.56146,44.77159991,-1.554704446,m,RENTAL,10/12/2012 7:54,Nee
1531,169418.1,35.372,-0.07769886,f,RENTAL,10/12/2012 8:34,Ja
1532,23027.28,59.61564,-2.837253,m,NA,10/12/2012 13:37,Ja
1533,23027.28,59.61564,-2.837253,m,RENTAL,10/12/2012 13:37,Ja
1534,185882.3,52.93884,0.4558399,f,OWNER,10/12/2012 19:29,Nee
1535,234524.4,49.59858,-0.4440635,f,RENTAL,10/12/2012 22:55,Ja
1536,109150.1,49.6232,0.6256452,f,OWNER,10/13/2012 1:23,Ja
1537,22174.4,26.64479,0.1982924,m,OWNER,10/13/2012 1:47,Nee
1538,49225.42398,20.56674938,3.781796949,m,OWNER,10/13/2012 10:16,Nee
1539,NA,72.68219,NA,m,NA,10/13/2012 16:03,Nee
1540,195656.9,72.68219,-1.270956,m,RENTAL,10/13/2012 16:03,Nee
1541,66575.92,39.78967,-0.5256014,m,RENTAL,10/13/2012 19:33,Nee
1542,186846.1,61.64331,-1.205644,f,RENTAL,10/13/2012 21:24,Nee
1543,32491.66,37.59619,-0.1801537,m,RENTAL,10/13/2012 23:51,Nee
1544,5840.94,27.75851,-0.3801052,m,RENTAL,10/13/2012 23:58,Nee
1545,52975.74,NA,-0.9965849,m,NA,10/14/2012 1:47,Nee
1546,52975.74,46.8245,-0.9965849,m,RENTAL,10/14/2012 1:47,Nee
1547,NA,NA,NA,m,RENTAL,10/14/2012 7:32,Nee
1548,97395.42,59.5248,-1.03334,m,RENTAL,10/14/2012 7:32,Nee
1549,270386.2,76.49088,0.03151898,f,OWNER,10/14/2012 12:55,Ja
1550,74839.01,37.97189,-0.07161422,m,RENTAL,10/14/2012 20:08,Ja
1551,39132.38,41.30251,-0.5960865,m,RENTAL,10/14/2012 21:56,Ja
1552,91565.12202,39.88395881,0.424342887,m,OWNER,10/15/2012 4:39,Nee
1553,347906.9,56.85712,2.059644,f,OWNER,10/15/2012 13:52,Ja
1554,107209.9,54.32936,-1.356109,f,RENTAL,10/16/2012 0:51,Nee
1555,31748.39871,23.70280896,1.526016058,m,OWNER,10/16/2012 4:38,Nee
1556,408184.2,37.12191,0.3191474,f,OWNER,10/16/2012 7:27,Ja
1557,NA,48.08446,NA,m,NA,10/16/2012 8:22,Nee
1558,49590.44,48.08446,-0.8516061,m,RENTAL,10/16/2012 8:22,Nee
1559,250535.2,78.27969,-0.8116689,f,RENTAL,10/16/2012 17:45,Ja
1560,47412.6609,41.80387902,-0.451734157,m,RENTAL,10/17/2012 6:04,Nee
1561,190164.3,66.56702,-0.9801247,f,RENTAL,10/17/2012 7:23,Nee
1562,75530.84,70.16244,-0.2541925,f,RENTAL,10/17/2012 8:33,Nee
1563,100815.9,74.4615,-1.951908,f,RENTAL,10/17/2012 10:28,Ja
1564,137077.2,52.73041,0.1103538,f,OWNER,10/17/2012 20:02,Ja
1565,39468.04,35.5008,-0.08903786,m,RENTAL,10/18/2012 0:29,Nee
1566,124470.6,24.56972,3.303719,f,OWNER,10/18/2012 0:33,Nee
1567,110154.2329,22.60523271,4.308385486,m,OWNER,10/18/2012 0:38,Nee
1568,235988.7,52.89186,0.5210473,f,OWNER,10/18/2012 7:00,Ja
1569,215690.4,54.25298,-0.2383045,f,RENTAL,10/18/2012 8:19,Nee
1570,58320.04,40.92651,-0.01368965,m,RENTAL,10/18/2012 9:38,Nee
1571,35723.15695,NA,NA,NA,NA,10/18/2012 15:27,Nee
1572,35723.15695,58.9854376,-1.599271224,m,RENTAL,10/18/2012 15:27,Nee
1573,79106.56,55.87717,-0.6337311,f,RENTAL,10/18/2012 17:39,Ja
1574,103760.6,29.87959,1.32503,m,OWNER,10/19/2012 3:33,Nee
1575,99646.94,65.59835,-2.043874,f,RENTAL,10/19/2012 3:34,Nee
1576,145695.6,32.93508,1.809255,m,OWNER,10/20/2012 0:26,Nee
1577,190281.7,83.50799,0.6601425,f,OWNER,10/20/2012 3:36,Nee
1578,216236.5,42.43903,3.656042,f,OWNER,10/20/2012 12:13,Nee
1579,119907,45.93569,-1.210847,f,RENTAL,10/20/2012 17:52,Nee
1580,246696.1,68.70483,-0.442065,f,RENTAL,10/20/2012 21:29,Nee
1581,195564.9,46.47783,-0.03882279,f,RENTAL,10/20/2012 22:40,Ja
1582,186834.7,42.01601,0.01953285,f,OWNER,10/21/2012 9:22,Ja
1583,104913.6,51.44955,-0.105272,m,NA,10/21/2012 10:38,Ja
1584,104913.6,51.44955,-0.105272,m,RENTAL,10/21/2012 10:38,Ja
1585,36196.55,36.72841,-0.247819,m,RENTAL,10/21/2012 15:01,Nee
1586,NA,48.94278,-0.5524355,m,NA,10/21/2012 17:23,Nee
1587,71308.46,48.94278,-0.5524355,m,RENTAL,10/21/2012 17:23,Nee
1588,94633.41488,48.3452178,0.027549237,m,OWNER,10/22/2012 3:36,Nee
1589,103280.1,43.25888,-0.2592002,m,RENTAL,10/22/2012 13:28,Ja
1590,122387,55.44045,-1.045055,f,RENTAL,10/22/2012 13:51,Nee
1591,61767.92,32.08406,1.637991,m,OWNER,10/22/2012 22:35,Nee
1592,64483.94091,NA,NA,m,NA,10/23/2012 4:19,Nee
1593,64483.94091,48.71268479,-0.214935787,m,RENTAL,10/23/2012 4:19,Nee
1594,411784.2,62.1974,1.386572,f,OWNER,10/23/2012 5:44,Ja
1595,273755.4,48.10623,0.2287963,f,OWNER,10/23/2012 10:27,Ja
1596,51430.38,29.10443,0.949657,m,OWNER,10/23/2012 11:37,Nee
1597,106634.1,34.01098,1.075055,m,OWNER,10/23/2012 17:27,Nee
1598,NA,50.73574,-0.6757886,m,NA,10/23/2012 20:05,Nee
1599,78652.15,50.73574,-0.6757886,m,RENTAL,10/23/2012 20:05,Nee
1600,80905,48.9775,-1.233186,f,RENTAL,10/23/2012 23:06,Nee
1601,132919.8,81.96347,-0.9544159,f,RENTAL,10/24/2012 7:09,Ja
1602,NA,63.00442673,NA,m,RENTAL,10/24/2012 7:16,Nee
1603,66448.27232,63.00442673,-1.527382994,m,RENTAL,10/24/2012 7:16,Nee
1604,198579.7009,63.1175831,NA,NA,RENTAL,10/24/2012 8:17,Nee
1605,198579.7009,63.1175831,-0.183316772,m,RENTAL,10/24/2012 8:17,Nee
1606,101914.2,73.33329,-2.109964,f,RENTAL,10/24/2012 11:02,Nee
1607,61870.99,64.80125,-2.197713,f,RENTAL,10/24/2012 16:56,Ja
1608,104973.1,60.10813,-2.674609,f,RENTAL,10/25/2012 4:36,Nee
1609,142162.1,27.81579,1.08642,f,OWNER,10/25/2012 8:07,Nee
1610,69975.04808,40.49929163,-0.175998038,m,RENTAL,10/25/2012 19:10,Nee
1611,NA,NA,-0.09261713,NA,NA,10/26/2012 0:56,Ja
1612,83466.19,47.02575,-0.09261713,m,RENTAL,10/26/2012 0:56,Ja
1613,166332.6,60.93084,1.238179,f,OWNER,10/26/2012 3:25,Nee
1614,108152.4,41.00678,0.7262937,m,OWNER,10/26/2012 10:50,Ja
1615,180161.4,56.85029,-0.08664184,f,RENTAL,10/26/2012 11:19,Nee
1616,125496.4,32.27305,-0.4377783,f,RENTAL,10/26/2012 15:14,Ja
1617,98622.87,84.76349,-4.051256,f,RENTAL,10/26/2012 23:25,Nee
1618,9040.114,43.8917,-1.907633,m,RENTAL,10/27/2012 10:20,Nee
1619,286596.3,28.90316,1.924533,f,OWNER,10/27/2012 12:11,Ja
1620,90321.02674,30.01007324,1.183803682,m,OWNER,10/27/2012 18:44,Nee
1621,10331.43,30.56681,-0.8205788,m,RENTAL,10/28/2012 10:47,Ja
1622,102465.9,62.26576,-0.05744319,f,RENTAL,10/28/2012 20:58,Nee
1623,138160.9,48.66316,-0.2529234,f,RENTAL,10/28/2012 21:36,Nee
1624,170732.4,32.99794,2.53657,m,OWNER,10/28/2012 22:39,Nee
1625,240321.4,82.26436,-0.5520501,f,RENTAL,10/29/2012 11:23,Nee
1626,88727.34,39.47818,0.4972264,m,OWNER,10/29/2012 12:03,Nee
1627,23240.28,34.50048,-0.3559269,m,RENTAL,10/29/2012 15:41,Ja
1628,314371.5,36.81671,0.8145946,f,OWNER,10/29/2012 22:02,Ja
1629,75192.81,28.61057,-0.1722946,f,RENTAL,10/30/2012 2:36,Ja
1630,82725.71191,59.66277867,NA,m,NA,10/30/2012 3:12,Nee
1631,82725.71191,59.66277867,-1.91570447,m,RENTAL,10/30/2012 3:12,Nee
1632,157408.5,43.76241,0.63903,m,OWNER,10/30/2012 7:27,Ja
1633,73003.13,52.75344,-2.975703,f,RENTAL,10/30/2012 13:31,Ja
1634,114270.1,71.67723,-0.2637783,f,RENTAL,10/30/2012 22:42,Nee
1635,74881.84,48.95473,-0.5949426,NA,RENTAL,10/31/2012 1:10,Ja
1636,74881.84,48.95473,-0.5949426,m,RENTAL,10/31/2012 1:10,Ja
1637,79852.29,39.09,0.4719646,m,OWNER,10/31/2012 6:44,Nee
1638,125815.4,57.00477,-0.2579042,f,RENTAL,10/31/2012 7:05,Nee
1639,140380.6,77.73702,-1.503572,f,RENTAL,10/31/2012 9:17,Nee
1640,190244.1,72.82447,-0.7099178,f,RENTAL,10/31/2012 18:39,Nee
1641,96859.36,33.0697,1.252608,m,OWNER,11/1/2012 4:37,Ja
1642,444267.6,62.34572,-0.2874387,f,RENTAL,11/1/2012 8:04,Ja
1643,NA,48.87857,NA,NA,NA,11/2/2012 0:24,Nee
1644,28506.59,48.87857,-1.025832,m,RENTAL,11/2/2012 0:24,Nee
1645,268467,38.95999,1.282036,f,OWNER,11/2/2012 4:03,Nee
1646,287733.1,43.48254,1.028211,f,OWNER,11/2/2012 7:33,Ja
1647,207208.7,52.23735,0.4012347,f,OWNER,11/2/2012 10:38,Nee
1648,119972.9,46.49196,0.2879898,m,OWNER,11/2/2012 14:57,Nee
1649,12339.74,34.60569,-0.7198636,m,RENTAL,11/2/2012 19:13,Nee
1650,178978.5,37.9594,1.335407,f,OWNER,11/3/2012 4:21,Ja
1651,137962,64.64842,-1.388777,f,RENTAL,11/3/2012 4:26,Nee
1652,28807.04,48.35967,-1.742897,m,RENTAL,11/3/2012 10:59,Nee
1653,28807.04,48.35967,-1.742897,m,RENTAL,11/3/2012 10:59,Nee
1654,89679.97,44.81415,0.1214174,m,OWNER,11/3/2012 16:02,Nee
1655,155843.1336,45.17917987,0.546010451,m,OWNER,11/4/2012 2:56,Nee
1656,73755.73,49.85786,-0.5243639,NA,RENTAL,11/4/2012 9:16,Nee
1657,73755.73,49.85786,-0.5243639,m,RENTAL,11/4/2012 9:16,Nee
1658,119461.9,39.41066,0.7631628,m,OWNER,11/4/2012 18:00,Nee
1659,48269.53,37.32492,-0.2279669,m,RENTAL,11/4/2012 19:34,Nee
1660,64325.09616,35.26504251,0.387088324,m,OWNER,11/5/2012 21:45,Nee
1661,153490.9,47.82457,-0.4288324,f,RENTAL,11/5/2012 23:24,Nee
1662,102426.5,42.26533,-0.5035012,f,RENTAL,11/5/2012 23:54,Nee
1663,28560.13,26.84064,0.7407507,m,OWNER,11/6/2012 10:46,Ja
1664,301732.8,62.92175,3.947428,f,OWNER,11/6/2012 17:54,Ja
1665,80673.29268,24.1302619,1.801668704,m,OWNER,11/6/2012 18:19,Ja
1666,278194.1,52.41573,1.757309,f,OWNER,11/6/2012 20:18,Ja
1667,86317.63,39.12175,-1.590708,f,RENTAL,11/7/2012 0:41,Nee
1668,56838.52209,39.51875351,0.015359461,m,OWNER,11/7/2012 6:43,Nee
1669,257943.6,51.07511,0.00910199,f,OWNER,11/7/2012 8:03,Nee
1670,40417.28083,43.27929098,-0.725302431,m,RENTAL,11/7/2012 11:01,Ja
1671,215086.6,43.28525,1.676497,f,OWNER,11/7/2012 16:04,Nee
1672,216407.4,42.55499,1.227962,f,OWNER,11/7/2012 21:14,Ja
1673,24956.13191,34.92810466,-0.555952254,m,RENTAL,11/8/2012 3:00,Nee
1674,240801.4,56.88604,0.9732282,f,OWNER,11/8/2012 6:14,Nee
1675,76601.04,26.07518,1.476377,m,OWNER,11/8/2012 10:03,Nee
1676,59903.37,38.80776,-0.04887629,m,RENTAL,11/8/2012 13:46,Nee
1677,62321.32,42.95799,-0.4362386,m,RENTAL,11/8/2012 13:53,Nee
1678,27456.7,32.62647,0.05869545,m,OWNER,11/8/2012 16:53,Nee
1679,58573.12513,31.17349106,1.312977933,m,OWNER,11/8/2012 19:05,Ja
1680,141022.6,60.37364,1.205045,f,OWNER,11/8/2012 22:25,Nee
1681,45032.55,38.61739,-0.1322513,m,RENTAL,11/9/2012 0:05,Nee
1682,76219.87,62.66578,-2.064547,NA,RENTAL,11/9/2012 1:44,Nee
1683,76219.87,62.66578,-2.064547,m,RENTAL,11/9/2012 1:44,Nee
1684,40523.18,42.36085,-0.4656765,m,RENTAL,11/9/2012 3:37,Nee
1685,435716.6,69.94971,0.5927332,f,OWNER,11/9/2012 4:58,Ja
1686,298448.6,40.80048,0.4061702,f,OWNER,11/9/2012 7:54,Nee
1687,55469.3,NA,-1.657408,m,RENTAL,11/9/2012 8:27,Nee
1688,55469.3,60.63925,-1.657408,m,RENTAL,11/9/2012 8:27,Nee
1689,55437.97242,20.28544164,3.261253308,m,OWNER,11/9/2012 14:40,Nee
1690,62293.41237,34.68981635,0.655975651,m,OWNER,11/9/2012 16:04,Ja
1691,92184.56,40.25146,0.7612047,f,OWNER,11/9/2012 21:37,Nee
1692,NA,60.36438,-2.222511,m,RENTAL,11/10/2012 1:53,Nee
1693,39825.46,60.36438,-2.222511,m,RENTAL,11/10/2012 1:53,Nee
1694,73145.25,50.11975,-0.8798822,f,RENTAL,11/10/2012 12:10,Nee
1695,134389.4,46.98048,0.5588494,f,OWNER,11/10/2012 13:05,Nee
1696,159690,35.14141,-1.895767,f,RENTAL,11/10/2012 13:06,Ja
1697,4019.949,40.18621,-1.834281,m,RENTAL,11/10/2012 17:20,Nee
1698,75874.2,44.96181,-0.2903147,m,RENTAL,11/10/2012 17:22,Nee
1699,193893.5,76.64845,-0.2230673,f,RENTAL,11/10/2012 22:24,Nee
1700,169012.2,46.52901,-1.222027,f,RENTAL,11/11/2012 0:50,Ja
1701,30155.87,28.43156,0.7741165,m,OWNER,11/11/2012 2:08,Nee
1702,56190.52,27.63903,1.52042,m,OWNER,11/11/2012 9:27,Nee
1703,236531.3,77.13952,0.7612886,f,OWNER,11/11/2012 9:56,Ja
1704,201670,81.48691,-0.7473264,f,RENTAL,11/11/2012 18:03,Nee
